epoch;acc;loss;val_acc;val_loss
0;0.7344064116477966;3.5965309143066406;0.7310417890548706;3.4203336238861084
1;0.7525150775909424;3.595978260040283;0.7324592471122742;3.420170783996582
2;0.7766599655151367;3.5059616565704346;0.7324592471122742;3.4193577766418457
3;0.758551299571991;3.56146502494812;0.7338767051696777;3.418181896209717
4;0.7625754475593567;3.512223958969116;0.7356484532356262;3.416541337966919
5;0.7424547076225281;3.623810291290283;0.7377746105194092;3.4146242141723633
6;0.7484909296035767;3.57279634475708;0.7406094670295715;3.4121766090393066
7;0.7665995955467224;3.4258248805999756;0.7413182258605957;3.4097390174865723
8;0.7464788556098938;3.556145429611206;0.743090033531189;3.407073497772217
9;0.772635817527771;3.3757898807525635;0.7448617815971375;3.4044997692108154
10;0.7806841135025024;3.407182455062866;0.7469879388809204;3.4012551307678223
11;0.7786720395088196;3.48523211479187;0.7480510473251343;3.39793062210083
12;0.7786720395088196;3.4418680667877197;0.7519489526748657;3.39458966255188
13;0.7625754475593567;3.5237271785736084;0.7540751099586487;3.391160726547241
14;0.772635817527771;3.3737685680389404;0.7551382184028625;3.3879005908966064
15;0.7987927794456482;3.434124708175659;0.7572643756866455;3.384172201156616
16;0.758551299571991;3.516871452331543;0.7583274245262146;3.3806192874908447
17;0.7826961874961853;3.424853801727295;0.761162281036377;3.3767383098602295
18;0.7464788556098938;3.598238945007324;0.7639971375465393;3.3729190826416016
19;0.7927565574645996;3.430166482925415;0.7650602459907532;3.369056224822998
20;0.786720335483551;3.3090319633483887;0.7661232948303223;3.36488938331604
21;0.7947686314582825;3.2981462478637695;0.7682494521141052;3.360692024230957
22;0.7887324094772339;3.40048885345459;0.7700212597846985;3.3562891483306885
23;0.7826961874961853;3.435316562652588;0.7707299590110779;3.351776599884033
24;0.7665995955467224;3.4128472805023193;0.7721474170684814;3.3471930027008057
25;0.7665995955467224;3.3939857482910156;0.773564875125885;3.3426027297973633
26;0.7826961874961853;3.3662846088409424;0.7753366231918335;3.337953567504883
27;0.7706237435340881;3.397777795791626;0.7763997316360474;3.3334717750549316
28;0.7887324094772339;3.356168270111084;0.7774627804756165;3.329099178314209
29;0.7766599655151367;3.358485221862793;0.7778171300888062;3.3244481086730957
30;0.7907444834709167;3.3474104404449463;0.7785258889198303;3.3196794986724854
31;0.7786720395088196;3.3447506427764893;0.7820694446563721;3.3149209022521973
32;0.7826961874961853;3.305525541305542;0.7831325531005859;3.310333013534546
33;0.7806841135025024;3.354877233505249;0.7849043011665344;3.3057117462158203
34;0.786720335483551;3.2970433235168457;0.7859674096107483;3.3012092113494873
35;0.7746478915214539;3.3771116733551025;0.7877392172813416;3.2966136932373047
36;0.7766599655151367;3.4413411617279053;0.788447916507721;3.2924389839172363
37;0.7826961874961853;3.3627002239227295;0.7898653149604797;3.2880454063415527
38;0.7806841135025024;3.3732802867889404;0.7912827730178833;3.283552885055542
39;0.786720335483551;3.3885631561279297;0.791637122631073;3.2793495655059814
40;0.7766599655151367;3.4141995906829834;0.7919914722442627;3.274811267852783
41;0.7706237435340881;3.319288730621338;0.7923458814620972;3.2703850269317627
42;0.8148893117904663;3.2310521602630615;0.793763279914856;3.265878200531006
43;0.7947686314582825;3.3553366661071777;0.7951807379722595;3.2613415718078613
44;0.7947686314582825;3.295684337615967;0.7962437868118286;3.2571539878845215
45;0.7746478915214539;3.3339028358459473;0.7987242937088013;3.252800941467285
46;0.8048290014266968;3.257534980773926;0.7987242937088013;3.248335838317871
47;0.7927565574645996;3.302967071533203;0.8012048006057739;3.244063377380371
48;0.7746478915214539;3.335930347442627;0.8026222586631775;3.2400283813476562
49;0.7786720395088196;3.3824667930603027;0.8043940663337708;3.2361512184143066
50;0.7665995955467224;3.392113208770752;0.8061658143997192;3.2322638034820557
51;0.7987927794456482;3.3312888145446777;0.8051027655601501;3.2282767295837402
52;0.7947686314582825;3.214296817779541;0.8058114647865295;3.2243635654449463
53;0.8148893117904663;3.1953036785125732;0.8065202236175537;3.220475673675537
54;0.800804853439331;3.2376232147216797;0.8075832724571228;3.2168359756469727
55;0.8028169274330139;3.2124621868133545;0.8079376220703125;3.213181257247925
56;0.8088530898094177;3.220813751220703;0.8097094297409058;3.209463357925415
57;0.7907444834709167;3.2540290355682373;0.8125442862510681;3.2057244777679443
58;0.8169013857841492;3.231470823287964;0.8132529854774475;3.2017860412597656
59;0.8048290014266968;3.226804733276367;0.8139617443084717;3.198173761367798
60;0.7927565574645996;3.2774531841278076;0.8143160939216614;3.1945393085479736
61;0.800804853439331;3.2139129638671875;0.8157335519790649;3.1908066272735596
62;0.8048290014266968;3.2788212299346924;0.816796600818634;3.1870529651641846
63;0.8108651638031006;3.1913836002349854;0.8178596496582031;3.1831047534942627
64;0.8088530898094177;3.1533689498901367;0.8192771077156067;3.1797831058502197
65;0.7967807054519653;3.290179491043091;0.8199858069419861;3.1764283180236816
66;0.800804853439331;3.2820560932159424;0.8206945657730103;3.173192024230957
67;0.7907444834709167;3.267839193344116;0.8210489153862;3.1703097820281982
68;0.7987927794456482;3.2333192825317383;0.8206945657730103;3.1671085357666016
69;0.8088530898094177;3.205199956893921;0.8217576146125793;3.1639316082000732
70;0.7967807054519653;3.204249858856201;0.8224663138389587;3.160780906677246
71;0.8169013857841492;3.1482198238372803;0.8228207230567932;3.1576359272003174
72;0.8309859037399292;3.204500436782837;0.8238837718963623;3.1547911167144775
73;0.8108651638031006;3.2216978073120117;0.8245924711227417;3.151797294616699
74;0.8108651638031006;3.1680033206939697;0.8260099291801453;3.1490023136138916
75;0.8088530898094177;3.2404799461364746;0.827427327632904;3.1461760997772217
76;0.8229376077651978;3.122710943222046;0.8291991353034973;3.1435952186584473
77;0.8229376077651978;3.2088468074798584;0.8299078941345215;3.141324281692505
78;0.8209255337715149;3.0794765949249268;0.8302622437477112;3.1386680603027344
79;0.800804853439331;3.2275400161743164;0.8302622437477112;3.1359331607818604
80;0.8329979777336121;3.1233415603637695;0.8313252925872803;3.1332297325134277
81;0.8390341997146606;3.1005475521087646;0.83167964220047;3.1308302879333496
82;0.8209255337715149;3.1364593505859375;0.8334514498710632;3.1282126903533936
83;0.8229376077651978;3.07936429977417;0.8341601490974426;3.12568998336792
84;0.8209255337715149;3.1033928394317627;0.8355776071548462;3.1232995986938477
85;0.8028169274330139;3.1052849292755127;0.8359319567680359;3.1210131645202637
86;0.8229376077651978;3.1274187564849854;0.8359319567680359;3.118894338607788
87;0.8108651638031006;3.1208722591400146;0.8366406559944153;3.1162538528442383
88;0.8249496817588806;3.114044189453125;0.8366406559944153;3.114093065261841
89;0.8108651638031006;3.1474883556365967;0.8373494148254395;3.111398696899414
90;0.818913459777832;3.099964141845703;0.8380581140518188;3.108560085296631
91;0.7967807054519653;3.215599775314331;0.8387668132781982;3.1061389446258545
92;0.818913459777832;3.127091884613037;0.8387668132781982;3.1034581661224365
93;0.7987927794456482;3.17025089263916;0.8394755721092224;3.1007659435272217
94;0.8370221257209778;3.07051682472229;0.8401842713356018;3.098236322402954
95;0.8309859037399292;3.0931203365325928;0.8405386209487915;3.0958197116851807
96;0.8108651638031006;3.160273790359497;0.8412473201751709;3.093363046646118
97;0.8068410754203796;3.1781060695648193;0.8416017293930054;3.090754270553589
98;0.8309859037399292;3.049119472503662;0.8419560790061951;3.088127374649048
99;0.8450704216957092;3.0298476219177246;0.8419560790061951;3.085745096206665
100;0.8249496817588806;3.0748651027679443;0.8423104286193848;3.083254814147949
101;0.8390341997146606;3.0608837604522705;0.8426647782325745;3.0807173252105713
102;0.7967807054519653;3.180704116821289;0.8437278270721436;3.0783886909484863
103;0.8309859037399292;3.113348960876465;0.844082236289978;3.0759694576263428
104;0.8390341997146606;3.0236458778381348;0.8451452851295471;3.0736355781555176
105;0.8329979777336121;3.071218729019165;0.8454996347427368;3.0710337162017822
106;0.8289738297462463;3.0363075733184814;0.8454996347427368;3.0688114166259766
107;0.8370221257209778;3.022246837615967;0.8462083339691162;3.066370725631714
108;0.8209255337715149;3.1027941703796387;0.8462083339691162;3.0641984939575195
109;0.8309859037399292;3.0528929233551025;0.8476257920265198;3.0621259212493896
110;0.8148893117904663;3.1212143898010254;0.8479801416397095;3.0599606037139893
111;0.8169013857841492;3.17758846282959;0.8490432500839233;3.0578670501708984
